0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	29	17	17	17	17	17	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0	41	0	0	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0	42	0	0	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0	0	0	0	0	301	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0 	0	0	4	6	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	31	28	28	28	28	28	32	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
