0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	29	17	18	17	18	17	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0	0	0	41	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	7	98	0	42	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	9	0	0	0	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0 	0	0	0	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	31	28	28	308	28	28	32	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
