999	17	17	17	17	17	17	17	30	25	29	17	75	17	17	30	29	17	17	75	17	30
27	0	0	0	0	0	0	0	153	17	36	0	73	0	0	26	27	0	0	76	0	26
27	0	89	79	80	0	72	0	73	0	0	0	76	0	81	149	27	0	0	0	0	26
27	0	73	0	0	0	73	0	91	83	80	0	0	0	0	0	86	79	90	0	81	78
27	0	91	79	79	83	92	0	0	73	0	0	33	147	80	0	73	0	73	0	0	26
27	0	0	0	0	73	0	0	89	84	80	0	26	27	0	0	73	0	91	90	0	26
27	0	89	79	79	85	0	81	92	0	0	0	26	27	0	81	85	0	0	76	0	26
27	0	73	0	0	73	0	0	0	0	72	0	26	27	0	0	91	90	0	0	0	26
27	0	91	90	0	91	79	79	79	79	92	0	26	27	0	0	0	76	0	72	0	26
27	0	804	73	0	0	0	0	0	0	0	0	26	31	28	34	0	0	0	73	0	26
31	28	28	74	28	28	28	28	28	28	28	28	32	25	25	31	28	28	28	74	28	32
