999	17	17	75	17	17	30	29	17	75	17	75	17	17	17	17	17	17	17	17	17	30
27	802	0	73	0	0	35	36	0	73	0	76	0	0	0	0	0	0	0	0	0	26
27	0	0	91	90	0	0	0	0	73	0	0	0	89	80	0	81	79	79	90	0	26
27	0	0	0	86	79	90	0	0	73	0	72	0	73	0	0	0	0	0	73	0	26
77	79	80	0	73	0	73	0	81	92	0	76	0	91	90	0	89	80	0	73	0	26
27	0	0	0	73	0	73	0	0	0	0	0	0	0	73	0	73	0	0	73	0	26
27	0	81	83	92	0	91	79	79	79	83	79	80	0	91	79	85	0	81	85	0	26
27	0	0	73	0	0	0	0	0	0	73	0	0	0	0	0	73	0	0	73	0	26
31	34	0	76	0	72	0	0	72	0	76	0	72	0	89	79	84	79	79	92	0	26
25	27	0	0	0	73	0	0	73	0	0	0	73	0	73	0	0	0	0	0	0	26
25	31	28	28	28	74	28	28	74	28	28	28	74	28	74	28	28	28	28	28	28	32
