999	17	17	17	17	17	17	17	17	17	17	17	75	17	17	75	17	17	17	17	17	30
27	55	55	-15	-15	-15	-15	-15	-15	-15	-15	-15	76	-15	-15	73	-15	-15	-15	-15	-15	26
27	55	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	0	0	73	-15	-15	-15	-15	-15	26
27	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	0	-805	73	-15	-15	-15	-15	-15	26
27	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	81	79	92	-15	-15	-15	-15	-15	26
27	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	-15	26
27	45	-15	-15	-15	-15	-15	-15	-15	-15	-15	93	-15	-15	-15	-15	-15	-15	-15	-15	-15	26
27	0	-15	72	-15	-15	-15	-15	-15	-15	-15	-15	-15	72	-15	-15	-15	-15	-15	-15	-15	26
27	45	81	92	-15	-15	-15	-15	-15	-15	-15	-15	-15	73	-15	-15	-15	-15	-15	806	0	26
27	-15	-15	-15	-15	-15	-15	-15	-15	-15	72	-15	-15	73	-15	-15	-15	-15	-15	-15	-15	26
31	28	28	28	28	28	28	28	28	28	74	28	28	74	28	28	28	28	28	28	28	32
