9999	17	17	75	17	17	17	17	75	17	17	17	17	17	17	17	75	17	17	25	25	25
27	0	0	76	0	0	55	55	73	0	0	0	0	0	0	0	73	0	153	17	30	25
27	0	45	0	0	55	55	55	91	90	0	0	0	0	0	0	76	0	73	0	35	30
27	0	45	0	45	55	55	0	812	73	0	89	708	83	80	0	0	0	73	0	0	26
27	0	45	0	0	55	55	55	89	92	0	73	0	73	0	0	45	0	73	0	0	26
27	0	0	72	0	45	55	55	73	0	0	73	0	86	80	45	0	45	73	0	0	26
31	28	147	92	0	81	79	79	85	0	0	73	0	73	0	0	45	0	73	0	0	26
25	25	36	0	0	45	0	0	73	0	89	92	0	91	90	45	0	45	73	0	0	26
25	27	0	0	45	0	45	45	76	0	73	0	0	0	73	0	45	0	76	0	0	26
25	31	34	0	45	0	45	0	0	0	73	0	0	0	73	0	0	0	0	0	0	26
25	25	31	28	28	28	28	28	28	28	74	28	28	28	28	28	28	28	28	28	28	32
