0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0 	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	29	18	17	18	17	18	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0	41	502	41	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	303	0	42	0	42	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0	0	0	0	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	27	0 	0	0	0	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	31	28	28	28	28	28	32	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
