999	17	17	17	17	17	75	17	75	17	17	75	17	17	17	30	29	17	17	17	17	30
27	0	0	0	0	0	73	0	76	0	0	73	0	0	0	35	36	0	0	0	0	26
27	0	93	0	81	79	92	0	0	0	0	73	0	72	0	0	0	0	0	72	0	26
27	0	0	0	0	0	0	0	89	79	79	92	0	73	0	0	81	90	0	73	0	26
27	0	89	79	79	79	83	79	85	0	0	0	0	73	0	0	0	73	0	73	0	26
27	0	73	0	0	0	73	0	73	801	89	79	79	84	79	90	0	73	0	73	0	26
27	0	73	0	72	0	73	0	91	79	92	0	0	0	0	86	79	85	0	73	0	26
27	0	73	0	73	0	73	0	0	0	0	0	72	0	0	73	0	73	0	73	0	26
27	0	76	0	73	0	91	79	80	0	81	79	84	90	0	76	0	91	79	92	0	26
27	0	0	0	73	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	26
31	28	28	28	74	28	28	28	28	28	28	28	28	74	28	28	28	28	28	28	28	32
